Province_State,Date,Confirmed,Deaths
Grand Princess,2020-03-16,20,0
Grand Princess,2020-03-17,21,0
Grand Princess,2020-03-18,21,0
Grand Princess,2020-03-19,22,1
Grand Princess,2020-03-20,23,1
Grand Princess,2020-03-21,23,1
Grand Princess,2020-03-22,30,1
Grand Princess,2020-03-23,28,1
Grand Princess,2020-03-24,28,1
Grand Princess,2020-03-25,28,1
Grand Princess,2020-03-26,28,1
Grand Princess,2020-03-27,28,3
Grand Princess,2020-03-28,103,3
Grand Princess,2020-03-29,103,3
Grand Princess,2020-03-30,103,3
Grand Princess,2020-03-31,103,3
Grand Princess,2020-04-01,103,3
Grand Princess,2020-04-02,103,3
Grand Princess,2020-04-03,103,3
Grand Princess,2020-04-04,103,3
Grand Princess,2020-04-05,103,3
Grand Princess,2020-04-06,103,3
Grand Princess,2020-04-07,103,3
Grand Princess,2020-04-08,103,3
Grand Princess,2020-04-09,103,3
Grand Princess,2020-04-10,103,3
Grand Princess,2020-04-11,103,3
Grand Princess,2020-04-12,103,0
Grand Princess,2020-04-13,103,0
Grand Princess,2020-04-14,103,0
Grand Princess,2020-04-15,103,0
Grand Princess,2020-04-16,103,0
Grand Princess,2020-04-17,103,0
Grand Princess,2020-04-18,103,0
Grand Princess,2020-04-19,103,0
Grand Princess,2020-04-20,103,0
Grand Princess,2020-04-21,103,0
Grand Princess,2020-04-22,103,0
Grand Princess,2020-04-23,103,3
Grand Princess,2020-04-24,103,3
Grand Princess,2020-04-25,103,3
Grand Princess,2020-04-26,103,3
Grand Princess,2020-04-27,103,3
Grand Princess,2020-04-28,103,3
Grand Princess,2020-04-29,103,3
Grand Princess,2020-04-30,103,3
Grand Princess,2020-05-01,103,3
Grand Princess,2020-05-02,103,3
Grand Princess,2020-05-03,103,3
Grand Princess,2020-05-04,103,3
Grand Princess,2020-05-05,103,3
Grand Princess,2020-05-06,103,3
Grand Princess,2020-05-07,103,3
Grand Princess,2020-05-08,103,3
Grand Princess,2020-05-09,103,3
Grand Princess,2020-05-10,103,3
Grand Princess,2020-05-11,103,3
Grand Princess,2020-05-12,103,3
Grand Princess,2020-05-13,103,3
Grand Princess,2020-05-14,103,3
Grand Princess,2020-05-15,103,3
Grand Princess,2020-05-16,103,3
Grand Princess,2020-05-17,103,3
Grand Princess,2020-05-18,103,3
Grand Princess,2020-05-19,103,3
Grand Princess,2020-05-20,103,3
Grand Princess,2020-05-21,103,3
Grand Princess,2020-05-22,103,3
Grand Princess,2020-05-23,103,3
Grand Princess,2020-05-24,103,3
Grand Princess,2020-05-25,103,3
Grand Princess,2020-05-26,103,3
Grand Princess,2020-05-27,103,3
Grand Princess,2020-05-28,103,3
Grand Princess,2020-05-29,103,3
Grand Princess,2020-05-30,103,3
Grand Princess,2020-05-31,103,3
Grand Princess,2020-06-01,103,3
Grand Princess,2020-06-02,103,3
Grand Princess,2020-06-03,103,3
Grand Princess,2020-06-04,103,3
Grand Princess,2020-06-05,103,3
Grand Princess,2020-06-06,103,3
Grand Princess,2020-06-07,103,3
Grand Princess,2020-06-08,103,3
Grand Princess,2020-06-09,103,3
Grand Princess,2020-06-10,103,3
Guam,2020-01-22,0,0
Guam,2020-01-23,0,0
Guam,2020-01-24,0,0
Guam,2020-01-25,0,0
Guam,2020-01-26,0,0
Guam,2020-01-27,0,0
Guam,2020-01-28,0,0
Guam,2020-01-29,0,0
Guam,2020-01-30,0,0
Guam,2020-01-31,0,0
Guam,2020-02-01,0,0
Guam,2020-02-02,0,0
Guam,2020-02-03,0,0
Guam,2020-02-04,0,0
Guam,2020-02-05,0,0
Guam,2020-02-06,0,0
Guam,2020-02-07,0,0
Guam,2020-02-08,0,0
Guam,2020-02-09,0,0
Guam,2020-02-10,0,0
Guam,2020-02-11,0,0
Guam,2020-02-12,0,0
Guam,2020-02-13,0,0
Guam,2020-02-14,0,0
Guam,2020-02-15,0,0
Guam,2020-02-16,0,0
Guam,2020-02-17,0,0
Guam,2020-02-18,0,0
Guam,2020-02-19,0,0
Guam,2020-02-20,0,0
Guam,2020-02-21,0,0
Guam,2020-02-22,0,0
Guam,2020-02-23,0,0
Guam,2020-02-24,0,0
Guam,2020-02-25,0,0
Guam,2020-02-26,0,0
Guam,2020-02-27,0,0
Guam,2020-02-28,0,0
Guam,2020-02-29,0,0
Guam,2020-03-01,0,0
Guam,2020-03-02,0,0
Guam,2020-03-03,0,0
Guam,2020-03-04,0,0
Guam,2020-03-05,0,0
Guam,2020-03-06,0,0
Guam,2020-03-07,0,0
Guam,2020-03-08,0,0
Guam,2020-03-09,0,0
Guam,2020-03-10,0,0
Guam,2020-03-11,0,0
Guam,2020-03-12,0,0
Guam,2020-03-13,0,0
Guam,2020-03-14,0,0
Guam,2020-03-15,0,0
Guam,2020-03-16,3,0
Guam,2020-03-17,3,0
Guam,2020-03-18,5,0
Guam,2020-03-19,12,0
Guam,2020-03-20,14,0
Guam,2020-03-21,15,0
Guam,2020-03-22,27,1
Guam,2020-03-23,29,1
Guam,2020-03-24,32,1
Guam,2020-03-25,37,1
Guam,2020-03-26,45,1
Guam,2020-03-27,51,1
Guam,2020-03-28,55,1
Guam,2020-03-29,56,1
Guam,2020-03-30,58,1
Guam,2020-03-31,69,2
Guam,2020-04-01,77,3
Guam,2020-04-02,82,3
Guam,2020-04-03,84,4
Guam,2020-04-04,93,4
Guam,2020-04-05,112,4
Guam,2020-04-06,113,4
Guam,2020-04-07,121,4
Guam,2020-04-08,121,4
Guam,2020-04-09,128,4
Guam,2020-04-10,130,4
Guam,2020-04-11,133,5
Guam,2020-04-12,133,5
Guam,2020-04-13,133,5
Guam,2020-04-14,133,5
Guam,2020-04-15,135,5
Guam,2020-04-16,135,5
Guam,2020-04-17,136,5
Guam,2020-04-18,136,5
Guam,2020-04-19,136,5
Guam,2020-04-20,136,5
Guam,2020-04-21,136,5
Guam,2020-04-22,136,5
Guam,2020-04-23,139,5
Guam,2020-04-24,141,5
Guam,2020-04-25,141,5
Guam,2020-04-26,141,5
Guam,2020-04-27,141,5
Guam,2020-04-28,141,5
Guam,2020-04-29,141,5
Guam,2020-04-30,145,5
Guam,2020-05-01,145,5
Guam,2020-05-02,145,5
Guam,2020-05-03,145,5
Guam,2020-05-04,145,5
Guam,2020-05-05,145,5
Guam,2020-05-06,149,5
Guam,2020-05-07,149,5
Guam,2020-05-08,151,5
Guam,2020-05-09,151,5
Guam,2020-05-10,151,5
Guam,2020-05-11,151,5
Guam,2020-05-12,152,5
Guam,2020-05-13,152,5
Guam,2020-05-14,152,5
Guam,2020-05-15,154,5
Guam,2020-05-16,154,5
Guam,2020-05-17,154,5
Guam,2020-05-18,154,5
Guam,2020-05-19,154,5
Guam,2020-05-20,154,5
Guam,2020-05-21,165,5
Guam,2020-05-22,165,5
Guam,2020-05-23,165,5
Guam,2020-05-24,166,5
Guam,2020-05-25,166,5
Guam,2020-05-26,167,5
Guam,2020-05-27,170,5
Guam,2020-05-28,171,5
Guam,2020-05-29,172,5
Guam,2020-05-30,172,5
Guam,2020-05-31,172,5
Guam,2020-06-01,175,5
Guam,2020-06-02,175,5
Guam,2020-06-03,177,5
Guam,2020-06-04,179,5
Guam,2020-06-05,179,5
Guam,2020-06-06,179,5
Guam,2020-06-07,179,5
Guam,2020-06-08,179,5
Guam,2020-06-09,180,5
Guam,2020-06-10,180,5
Hawaii,2020-01-22,0,0
Hawaii,2020-01-23,0,0
Hawaii,2020-01-24,0,0
Hawaii,2020-01-25,0,0
Hawaii,2020-01-26,0,0
Hawaii,2020-01-27,0,0
Hawaii,2020-01-28,0,0
Hawaii,2020-01-29,0,0
Hawaii,2020-01-30,0,0
Hawaii,2020-01-31,0,0
Hawaii,2020-02-01,0,0
Hawaii,2020-02-02,0,0
Hawaii,2020-02-03,0,0
Hawaii,2020-02-04,0,0
Hawaii,2020-02-05,0,0
Hawaii,2020-02-06,0,0
Hawaii,2020-02-07,0,0
Hawaii,2020-02-08,0,0
Hawaii,2020-02-09,0,0
Hawaii,2020-02-10,0,0
Hawaii,2020-02-11,0,0
Hawaii,2020-02-12,0,0
Hawaii,2020-02-13,0,0
Hawaii,2020-02-14,0,0
Hawaii,2020-02-15,0,0
Hawaii,2020-02-16,0,0
Hawaii,2020-02-17,0,0
Hawaii,2020-02-18,0,0
Hawaii,2020-02-19,0,0
Hawaii,2020-02-20,0,0
Hawaii,2020-02-21,0,0
Hawaii,2020-02-22,0,0
Hawaii,2020-02-23,0,0
Hawaii,2020-02-24,0,0
Hawaii,2020-02-25,0,0
Hawaii,2020-02-26,0,0
Hawaii,2020-02-27,0,0
Hawaii,2020-02-28,0,0
Hawaii,2020-02-29,0,0
Hawaii,2020-03-01,0,0
Hawaii,2020-03-02,0,0
Hawaii,2020-03-03,0,0
Hawaii,2020-03-04,0,0
Hawaii,2020-03-05,0,0
Hawaii,2020-03-06,0,0
Hawaii,2020-03-07,1,0
Hawaii,2020-03-08,1,0
Hawaii,2020-03-09,1,0
Hawaii,2020-03-10,3,0
Hawaii,2020-03-11,2,0
Hawaii,2020-03-12,2,0
Hawaii,2020-03-13,2,0
Hawaii,2020-03-14,4,0
Hawaii,2020-03-15,6,0
Hawaii,2020-03-16,8,0
Hawaii,2020-03-17,10,0
Hawaii,2020-03-18,15,0
Hawaii,2020-03-19,35,0
Hawaii,2020-03-20,36,0
Hawaii,2020-03-21,36,0
Hawaii,2020-03-22,53,0
Hawaii,2020-03-23,56,0
Hawaii,2020-03-24,110,1
Hawaii,2020-03-25,112,0
Hawaii,2020-03-26,103,0
Hawaii,2020-03-27,112,0
Hawaii,2020-03-28,153,0
Hawaii,2020-03-29,153,0
Hawaii,2020-03-30,183,0
Hawaii,2020-03-31,217,0
Hawaii,2020-04-01,239,2
Hawaii,2020-04-02,274,1
Hawaii,2020-04-03,332,3
Hawaii,2020-04-04,361,3
Hawaii,2020-04-05,380,4
Hawaii,2020-04-06,398,5
Hawaii,2020-04-07,419,5
Hawaii,2020-04-08,419,5
Hawaii,2020-04-09,447,7
Hawaii,2020-04-10,447,7
Hawaii,2020-04-11,471,8
Hawaii,2020-04-12,504,9
Hawaii,2020-04-13,509,9
Hawaii,2020-04-14,514,9
Hawaii,2020-04-15,525,9
Hawaii,2020-04-16,537,9
Hawaii,2020-04-17,552,9
Hawaii,2020-04-18,580,9
Hawaii,2020-04-19,586,10
Hawaii,2020-04-20,590,10
Hawaii,2020-04-21,592,10
Hawaii,2020-04-22,598,12
Hawaii,2020-04-23,602,12
Hawaii,2020-04-24,607,13
Hawaii,2020-04-25,612,13
Hawaii,2020-04-26,613,14
Hawaii,2020-04-27,614,16
Hawaii,2020-04-28,616,16
Hawaii,2020-04-29,621,16
Hawaii,2020-04-30,627,16
Hawaii,2020-05-01,628,16
Hawaii,2020-05-02,629,16
Hawaii,2020-05-03,629,17
Hawaii,2020-05-04,630,17
Hawaii,2020-05-05,635,17
Hawaii,2020-05-06,636,17
Hawaii,2020-05-07,639,17
Hawaii,2020-05-08,639,17
Hawaii,2020-05-09,642,17
Hawaii,2020-05-10,643,17
Hawaii,2020-05-11,645,17
Hawaii,2020-05-12,646,17
Hawaii,2020-05-13,649,17
Hawaii,2020-05-14,647,17
Hawaii,2020-05-15,648,17
Hawaii,2020-05-16,649,17
Hawaii,2020-05-17,650,17
Hawaii,2020-05-18,650,17
Hawaii,2020-05-19,651,17
Hawaii,2020-05-20,653,17
Hawaii,2020-05-21,657,17
Hawaii,2020-05-22,652,17
Hawaii,2020-05-23,653,17
Hawaii,2020-05-24,653,17
Hawaii,2020-05-25,653,17
Hawaii,2020-05-26,653,17
Hawaii,2020-05-27,654,17
Hawaii,2020-05-28,657,17
Hawaii,2020-05-29,659,17
Hawaii,2020-05-30,661,17
Hawaii,2020-05-31,662,17
Hawaii,2020-06-01,662,17
Hawaii,2020-06-02,663,17
Hawaii,2020-06-03,663,17
Hawaii,2020-06-04,666,17
Hawaii,2020-06-05,675,17
Hawaii,2020-06-06,685,17
Hawaii,2020-06-07,687,17
Hawaii,2020-06-08,688,17
Hawaii,2020-06-09,694,17
Hawaii,2020-06-10,697,17
Idaho,2020-01-22,0,0
Idaho,2020-01-23,0,0
Idaho,2020-01-24,0,0
Idaho,2020-01-25,0,0
Idaho,2020-01-26,0,0
Idaho,2020-01-27,0,0
Idaho,2020-01-28,0,0
Idaho,2020-01-29,0,0
Idaho,2020-01-30,0,0
Idaho,2020-01-31,0,0
Idaho,2020-02-01,0,0
Idaho,2020-02-02,0,0
Idaho,2020-02-03,0,0
Idaho,2020-02-04,0,0
Idaho,2020-02-05,0,0
Idaho,2020-02-06,0,0
Idaho,2020-02-07,0,0
Idaho,2020-02-08,0,0
Idaho,2020-02-09,0,0
Idaho,2020-02-10,0,0
Idaho,2020-02-11,0,0
Idaho,2020-02-12,0,0
Idaho,2020-02-13,0,0
Idaho,2020-02-14,0,0
Idaho,2020-02-15,0,0
Idaho,2020-02-16,0,0
Idaho,2020-02-17,0,0
Idaho,2020-02-18,0,0
Idaho,2020-02-19,0,0
Idaho,2020-02-20,0,0
Idaho,2020-02-21,0,0
Idaho,2020-02-22,0,0
Idaho,2020-02-23,0,0
Idaho,2020-02-24,0,0
Idaho,2020-02-25,0,0
Idaho,2020-02-26,0,0
Idaho,2020-02-27,0,0
Idaho,2020-02-28,0,0
Idaho,2020-02-29,0,0
Idaho,2020-03-01,0,0
Idaho,2020-03-02,0,0
Idaho,2020-03-03,0,0
Idaho,2020-03-04,0,0
Idaho,2020-03-05,0,0
Idaho,2020-03-06,0,0
Idaho,2020-03-07,0,0
Idaho,2020-03-08,0,0
Idaho,2020-03-09,0,0
Idaho,2020-03-10,0,0
Idaho,2020-03-11,0,0
Idaho,2020-03-12,0,0
Idaho,2020-03-13,2,0
Idaho,2020-03-14,2,0
Idaho,2020-03-15,4,0
Idaho,2020-03-16,4,0
Idaho,2020-03-17,8,0
Idaho,2020-03-18,9,0
Idaho,2020-03-19,23,0
Idaho,2020-03-20,36,0
Idaho,2020-03-21,42,0
Idaho,2020-03-22,42,0
Idaho,2020-03-23,68,0
Idaho,2020-03-24,81,0
Idaho,2020-03-25,91,0
Idaho,2020-03-26,146,3
Idaho,2020-03-27,205,3
Idaho,2020-03-28,234,4
Idaho,2020-03-29,281,5
Idaho,2020-03-30,340,6
Idaho,2020-03-31,515,8
Idaho,2020-04-01,566,9
Idaho,2020-04-02,785,9
Idaho,2020-04-03,891,9
Idaho,2020-04-04,1022,10
Idaho,2020-04-05,1078,10
Idaho,2020-04-06,1101,10
Idaho,2020-04-07,1170,13
Idaho,2020-04-08,1210,15
Idaho,2020-04-09,1232,18
Idaho,2020-04-10,1354,24
Idaho,2020-04-11,1396,25
Idaho,2020-04-12,1407,27
Idaho,2020-04-13,1426,27
Idaho,2020-04-14,1464,33
Idaho,2020-04-15,1473,39
Idaho,2020-04-16,1587,41
Idaho,2020-04-17,1609,41
Idaho,2020-04-18,1655,43
Idaho,2020-04-19,1668,44
Idaho,2020-04-20,1672,45
Idaho,2020-04-21,1736,48
Idaho,2020-04-22,1766,51
Idaho,2020-04-23,1836,54
Idaho,2020-04-24,1870,54
Idaho,2020-04-25,1887,56
Idaho,2020-04-26,1897,56
Idaho,2020-04-27,1897,56
Idaho,2020-04-28,1952,60
Idaho,2020-04-29,1952,60
Idaho,2020-04-30,1984,60
Idaho,2020-05-01,2015,63
Idaho,2020-05-02,2061,64
Idaho,2020-05-03,2061,64
Idaho,2020-05-04,2106,64
Idaho,2020-05-05,2127,65
Idaho,2020-05-06,2158,66
Idaho,2020-05-07,2178,67
Idaho,2020-05-08,2178,67
Idaho,2020-05-09,2205,67
Idaho,2020-05-10,2230,67
Idaho,2020-05-11,2260,70
Idaho,2020-05-12,2293,69
Idaho,2020-05-13,2293,69
Idaho,2020-05-14,2351,72
Idaho,2020-05-15,2351,72
Idaho,2020-05-16,2419,73
Idaho,2020-05-17,2419,73
Idaho,2020-05-18,2455,74
Idaho,2020-05-19,2455,74
Idaho,2020-05-20,2506,77
Idaho,2020-05-21,2506,77
Idaho,2020-05-22,2595,79
Idaho,2020-05-23,2595,79
Idaho,2020-05-24,2626,79
Idaho,2020-05-25,2626,79
Idaho,2020-05-26,2626,79
Idaho,2020-05-27,2700,81
Idaho,2020-05-28,2771,82
Idaho,2020-05-29,2771,82
Idaho,2020-05-30,2803,82
Idaho,2020-05-31,2839,82
Idaho,2020-06-01,2839,82
Idaho,2020-06-02,2933,83
Idaho,2020-06-03,2933,83
Idaho,2020-06-04,2990,83
Idaho,2020-06-05,3111,83
Idaho,2020-06-06,3139,83
Idaho,2020-06-07,3139,83
Idaho,2020-06-08,3189,83
Idaho,2020-06-09,3221,85
Idaho,2020-06-10,3260,85
Illinois,2020-01-22,0,0
Illinois,2020-01-23,0,0
Illinois,2020-01-24,1,0
Illinois,2020-01-25,1,0
Illinois,2020-01-26,1,0
Illinois,2020-01-27,1,0
Illinois,2020-01-28,1,0
Illinois,2020-01-29,1,0
Illinois,2020-01-30,1,0
Illinois,2020-01-31,2,0
Illinois,2020-02-01,2,0
Illinois,2020-02-02,2,0
Illinois,2020-02-03,2,0
Illinois,2020-02-04,2,0
Illinois,2020-02-05,2,0
Illinois,2020-02-06,2,0
Illinois,2020-02-07,2,0
Illinois,2020-02-08,2,0
Illinois,2020-02-09,2,0
Illinois,2020-02-10,2,0
Illinois,2020-02-11,2,0
Illinois,2020-02-12,2,0
Illinois,2020-02-13,2,0
Illinois,2020-02-14,2,0
Illinois,2020-02-15,2,0
Illinois,2020-02-16,2,0
Illinois,2020-02-17,2,0
Illinois,2020-02-18,2,0
Illinois,2020-02-19,2,0
Illinois,2020-02-20,2,0
Illinois,2020-02-21,2,0
Illinois,2020-02-22,2,0
Illinois,2020-02-23,2,0
Illinois,2020-02-24,2,0
Illinois,2020-02-25,2,0
Illinois,2020-02-26,2,0
Illinois,2020-02-27,2,0
Illinois,2020-02-28,2,0
Illinois,2020-02-29,2,0
Illinois,2020-03-01,3,0
Illinois,2020-03-02,4,0
Illinois,2020-03-03,4,0
Illinois,2020-03-04,4,0
Illinois,2020-03-05,5,0
Illinois,2020-03-06,5,0
Illinois,2020-03-07,6,0
Illinois,2020-03-08,7,0
Illinois,2020-03-09,7,0
Illinois,2020-03-10,12,0
Illinois,2020-03-11,25,0
Illinois,2020-03-12,32,0
Illinois,2020-03-13,46,0
Illinois,2020-03-14,64,0
Illinois,2020-03-15,66,0
Illinois,2020-03-16,83,0
Illinois,2020-03-17,161,1
Illinois,2020-03-18,272,1
Illinois,2020-03-19,428,4
Illinois,2020-03-20,752,6
Illinois,2020-03-21,756,7
Illinois,2020-03-22,1051,12
Illinois,2020-03-23,1348,12
Illinois,2020-03-24,1537,20
Illinois,2020-03-25,1867,19
Illinois,2020-03-26,3206,26
Illinois,2020-03-27,3024,34
Illinois,2020-03-28,3499,47
Illinois,2020-03-29,4604,66
Illinois,2020-03-30,5069,73
Illinois,2020-03-31,6012,99
Illinois,2020-04-01,7008,141
Illinois,2020-04-02,7732,163
Illinois,2020-04-03,9319,211
Illinois,2020-04-04,10415,245
Illinois,2020-04-05,11321,274
Illinois,2020-04-06,12334,308
Illinois,2020-04-07,13618,381
Illinois,2020-04-08,15151,463
Illinois,2020-04-09,16490,529
Illinois,2020-04-10,17968,598
Illinois,2020-04-11,19265,677
Illinois,2020-04-12,20953,721
Illinois,2020-04-13,22090,799
Illinois,2020-04-14,23302,869
Illinois,2020-04-15,24638,950
Illinois,2020-04-16,25789,1073
Illinois,2020-04-17,27652,1133
Illinois,2020-04-18,29244,1262
Illinois,2020-04-19,30472,1293
Illinois,2020-04-20,31643,1352
Illinois,2020-04-21,33251,1470
Illinois,2020-04-22,35335,1566
Illinois,2020-04-23,37130,1688
Illinois,2020-04-24,39876,1796
Illinois,2020-04-25,42051,1876
Illinois,2020-04-26,44210,1933
Illinois,2020-04-27,46221,1983
Illinois,2020-04-28,48437,2125
Illinois,2020-04-29,50712,2215
Illinois,2020-04-30,53296,2356
Illinois,2020-05-01,56418,2459
Illinois,2020-05-02,58783,2560
Illinois,2020-05-03,61756,2618
Illinois,2020-05-04,63991,2659
Illinois,2020-05-05,66125,2834
Illinois,2020-05-06,68405,2978
Illinois,2020-05-07,71042,3114
Illinois,2020-05-08,73880,3243
Illinois,2020-05-09,76235,3352
Illinois,2020-05-10,77904,3408
Illinois,2020-05-11,79157,3461
Illinois,2020-05-12,83168,3603
Illinois,2020-05-13,84822,3794
Illinois,2020-05-14,88088,3931
Illinois,2020-05-15,90505,4062
Illinois,2020-05-16,92589,4130
Illinois,2020-05-17,94342,4178
Illinois,2020-05-18,96646,4235
Illinois,2020-05-19,98187,4380
Illinois,2020-05-20,100580,4526
Illinois,2020-05-21,102864,4608
Illinois,2020-05-22,105662,4716
Illinois,2020-05-23,108021,4791
Illinois,2020-05-24,110558,4857
Illinois,2020-05-25,112291,4886
Illinois,2020-05-26,113492,4924
Illinois,2020-05-27,114621,5084
Illinois,2020-05-28,116165,5187
Illinois,2020-05-29,117699,5271
Illinois,2020-05-30,119115,5331
Illinois,2020-05-31,120463,5391
Illinois,2020-06-01,121445,5413
Illinois,2020-06-02,123110,5526
Illinois,2020-06-03,124055,5622
Illinois,2020-06-04,124962,5737
Illinois,2020-06-05,126121,5796
Illinois,2020-06-06,127082,5865
Illinois,2020-06-07,127957,5905
Illinois,2020-06-08,128596,5925
Illinois,2020-06-09,129406,6019
Illinois,2020-06-10,130005,6096
Indiana,2020-01-22,0,0
Indiana,2020-01-23,0,0
Indiana,2020-01-24,0,0
Indiana,2020-01-25,0,0
Indiana,2020-01-26,0,0
Indiana,2020-01-27,0,0
Indiana,2020-01-28,0,0
Indiana,2020-01-29,0,0
Indiana,2020-01-30,0,0
Indiana,2020-01-31,0,0
Indiana,2020-02-01,0,0
Indiana,2020-02-02,0,0
Indiana,2020-02-03,0,0
Indiana,2020-02-04,0,0
Indiana,2020-02-05,0,0
Indiana,2020-02-06,0,0
Indiana,2020-02-07,0,0
Indiana,2020-02-08,0,0
Indiana,2020-02-09,0,0
Indiana,2020-02-10,0,0
Indiana,2020-02-11,0,0
Indiana,2020-02-12,0,0
Indiana,2020-02-13,0,0
Indiana,2020-02-14,0,0
Indiana,2020-02-15,0,0
Indiana,2020-02-16,0,0
Indiana,2020-02-17,0,0
Indiana,2020-02-18,0,0
Indiana,2020-02-19,0,0
Indiana,2020-02-20,0,0
Indiana,2020-02-21,0,0
Indiana,2020-02-22,0,0
Indiana,2020-02-23,0,0
Indiana,2020-02-24,0,0
Indiana,2020-02-25,0,0
Indiana,2020-02-26,0,0
Indiana,2020-02-27,0,0
Indiana,2020-02-28,0,0
Indiana,2020-02-29,0,0
Indiana,2020-03-01,0,0
Indiana,2020-03-02,0,0
Indiana,2020-03-03,0,0
Indiana,2020-03-04,0,0
Indiana,2020-03-05,0,0
Indiana,2020-03-06,1,0
Indiana,2020-03-07,1,0
Indiana,2020-03-08,2,0
Indiana,2020-03-09,3,0
Indiana,2020-03-10,6,0
Indiana,2020-03-11,11,0
Indiana,2020-03-12,13,0
Indiana,2020-03-13,13,0
Indiana,2020-03-14,16,0
Indiana,2020-03-15,20,0
Indiana,2020-03-16,25,1
Indiana,2020-03-17,30,2
Indiana,2020-03-18,38,2
Indiana,2020-03-19,60,2
Indiana,2020-03-20,86,3
Indiana,2020-03-21,128,4
Indiana,2020-03-22,204,6
Indiana,2020-03-23,326,7
Indiana,2020-03-24,368,12
Indiana,2020-03-25,477,14
Indiana,2020-03-26,645,17
Indiana,2020-03-27,979,25
Indiana,2020-03-28,1233,31
Indiana,2020-03-29,1513,32
Indiana,2020-03-30,1786,35
Indiana,2020-03-31,2158,49
Indiana,2020-04-01,2564,65
Indiana,2020-04-02,3038,78
Indiana,2020-04-03,3437,102
Indiana,2020-04-04,3953,116
Indiana,2020-04-05,4411,127
Indiana,2020-04-06,4976,155
Indiana,2020-04-07,5510,173
Indiana,2020-04-08,5943,203
Indiana,2020-04-09,6351,245
Indiana,2020-04-10,6907,300
Indiana,2020-04-11,7435,330
Indiana,2020-04-12,7928,343
Indiana,2020-04-13,8359,350
Indiana,2020-04-14,8527,387
Indiana,2020-04-15,8960,436
Indiana,2020-04-16,9542,478
Indiana,2020-04-17,10154,522
Indiana,2020-04-18,10641,545
Indiana,2020-04-19,11211,562
Indiana,2020-04-20,11688,577
Indiana,2020-04-21,12097,635
Indiana,2020-04-22,12438,666
Indiana,2020-04-23,13039,706
Indiana,2020-04-24,13681,741
Indiana,2020-04-25,14399,786
Indiana,2020-04-26,15012,813
Indiana,2020-04-27,15961,844
Indiana,2020-04-28,16588,901
Indiana,2020-04-29,17182,964
Indiana,2020-04-30,17835,1221
Indiana,2020-05-01,18630,1288
Indiana,2020-05-02,19295,1115
Indiana,2020-05-03,19933,1132
Indiana,2020-05-04,20507,1151
Indiana,2020-05-05,21033,1211
Indiana,2020-05-06,21870,1490
Indiana,2020-05-07,22503,1533
Indiana,2020-05-08,23146,1566
Indiana,2020-05-09,23732,1618
Indiana,2020-05-10,24126,1637
Indiana,2020-05-11,24627,1669
Indiana,2020-05-12,25127,1712
Indiana,2020-05-13,25473,1756
Indiana,2020-05-14,26053,1784
Indiana,2020-05-15,26656,1832
Indiana,2020-05-16,27280,1886
Indiana,2020-05-17,27778,1895
Indiana,2020-05-18,28255,1909
Indiana,2020-05-19,28705,1970
Indiana,2020-05-20,29274,2012
Indiana,2020-05-21,29936,2062
Indiana,2020-05-22,30409,2091
Indiana,2020-05-23,30901,2116
Indiana,2020-05-24,31376,2128
Indiana,2020-05-25,31715,2136
Indiana,2020-05-26,32078,2158
Indiana,2020-05-27,32437,2189
Indiana,2020-05-28,33068,2229
Indiana,2020-05-29,33558,2274
Indiana,2020-05-30,34211,2292
Indiana,2020-05-31,34574,2301
Indiana,2020-06-01,34830,2310
Indiana,2020-06-02,35237,2372
Indiana,2020-06-03,35712,2382
Indiana,2020-06-04,36096,2410
Indiana,2020-06-05,36578,2438
Indiana,2020-06-06,36997,2474
Indiana,2020-06-07,37397,2485
Indiana,2020-06-08,37623,2497
Indiana,2020-06-09,38033,2520
Indiana,2020-06-10,38337,2537
Iowa,2020-01-22,0,0
Iowa,2020-01-23,0,0
Iowa,2020-01-24,0,0
Iowa,2020-01-25,0,0
Iowa,2020-01-26,0,0
Iowa,2020-01-27,0,0
Iowa,2020-01-28,0,0
Iowa,2020-01-29,0,0
Iowa,2020-01-30,0,0
Iowa,2020-01-31,0,0
Iowa,2020-02-01,0,0
Iowa,2020-02-02,0,0
Iowa,2020-02-03,0,0
Iowa,2020-02-04,0,0
Iowa,2020-02-05,0,0
Iowa,2020-02-06,0,0
Iowa,2020-02-07,0,0
Iowa,2020-02-08,0,0
Iowa,2020-02-09,0,0
Iowa,2020-02-10,0,0
Iowa,2020-02-11,0,0
Iowa,2020-02-12,0,0
Iowa,2020-02-13,0,0
Iowa,2020-02-14,0,0
Iowa,2020-02-15,0,0
Iowa,2020-02-16,0,0
Iowa,2020-02-17,0,0
Iowa,2020-02-18,0,0
Iowa,2020-02-19,0,0
Iowa,2020-02-20,0,0
Iowa,2020-02-21,0,0
Iowa,2020-02-22,0,0
Iowa,2020-02-23,0,0
Iowa,2020-02-24,0,0
Iowa,2020-02-25,0,0
Iowa,2020-02-26,0,0
Iowa,2020-02-27,0,0
Iowa,2020-02-28,0,0
Iowa,2020-02-29,0,0
Iowa,2020-03-01,0,0
Iowa,2020-03-02,0,0
Iowa,2020-03-03,0,0
Iowa,2020-03-04,0,0
Iowa,2020-03-05,0,0
Iowa,2020-03-06,0,0
Iowa,2020-03-07,0,0
Iowa,2020-03-08,0,0
Iowa,2020-03-09,3,0
Iowa,2020-03-10,8,0
Iowa,2020-03-11,13,0
